Q,nflux,nflux_err,time,time_corr
1.0,1.00485479832,0.000440259900643,131.51227313,0.0012793103233
1.0,1.00434064865,0.000439754192485,131.532707445,0.00127992511261
1.0,1.00495171547,0.000439964001998,131.55314166,0.00128053990193
1.0,1.00530731678,0.000439828698291,131.573575775,0.00128115469124
1.0,1.00502598286,0.000440368137788,131.594009989,0.00128176936414
1.0,1.00457417965,0.000440386444097,131.614444304,0.00128238403704
1.0,1.00502312183,0.000440191215603,131.634878419,0.00128299859352
1.0,1.00589990616,0.000440352072474,131.655312633,0.00128361303359
1.0,1.00556790829,0.000440018513473,131.675746947,0.00128422747366
1.0,1.00556766987,0.000440082047135,131.696181162,0.00128484191373
1.0,1.00594139099,0.000439860858023,131.716615276,0.00128545623738
1.0,1.0049097538,0.000440391915618,131.73704949,0.00128607044462
1.0,1.00550639629,0.000440088770119,131.757483805,0.00128668465186
1.0,1.00609195232,0.000440127245383,131.777917919,0.0012872988591
1.0,1.00619220734,0.000439985247795,131.798352133,0.00128791294992
1.0,1.00527501106,0.000439749390353,131.818786447,0.00128852692433
1.0,1.00489068031,0.000440244621132,131.839220561,0.00128914089873
1.0,1.00480079651,0.000440079893451,131.859654775,0.00128975475673
1.0,1.00486469269,0.000440176430857,131.880088989,0.00129036861472
1.0,1.00468158722,0.000440114119556,131.900523202,0.00129098235629
1.0,1.0047326088,0.000439908297267,131.920957416,0.00129159609787
1.0,1.00466561317,0.000439834955614,131.94139163,0.00129220983945
1.0,1.00552618504,0.000440053234342,131.961825843,0.00129282334819
1.0,1.00595605373,0.000440328556579,131.982260057,0.00129343697336
1.0,1.00602138042,0.000440153904492,132.00269427,0.00129405036569
1.0,1.00542140007,0.000440083822468,132.023128384,0.00129466387443
1.0,1.0048520565,0.000440237432485,132.043562697,0.00129527715035
1.0,1.00533390045,0.000440256902948,132.06399691,0.00129589042626
1.0,1.00593423843,0.000440438918304,132.084431024,0.00129650370218
1.0,1.00512564182,0.000440196599811,132.104865237,0.00129711686168
1.0,1.00505948067,0.000440465839347,132.12529955,0.00129773002118
1.0,1.00592052937,0.000440017291112,132.145733663,0.00129834306426
1.0,1.00514090061,0.000440196308773,132.166167876,0.00129895610735
1.0,1.00488388538,0.000440238276497,132.186602189,0.00129956903402
1.0,1.00453913212,0.000440076022642,132.207036402,0.00130018184427
1.0,1.00478112698,0.000440204574261,132.227470515,0.00130079465453
1.0,1.00476896763,0.000440436124336,132.247904727,0.00130140734836
1.0,1.00512778759,0.000439966999693,132.26833904,0.0013020200422
1.0,1.00491344929,0.000440043484559,132.288773153,0.00130263273604
1.0,1.00498867035,0.000440232252004,132.309207365,0.00130324531347
1.0,1.00511646271,0.000440312927822,132.329641678,0.00130385777447
1.0,1.00668346882,0.000440647738287,132.35007579,0.00130447023548
1.0,1.00488829613,0.000440422940301,132.370510003,0.00130508258007
1.0,1.00490677357,0.000440375093604,132.390944215,0.00130569492467
1.0,1.00523865223,0.000440477364464,132.411378427,0.00130630715284
1.0,1.00529408455,0.000440503121354,132.431812639,0.00130691938102
1.0,1.00464832783,0.000440453673946,132.452246851,0.00130753149278
1.0,1.00574660301,0.000440262869233,132.472681163,0.00130814348813
1.0,1.00497794151,0.000440350617282,132.493115275,0.00130875548348
1.0,1.00462186337,0.000439936935436,132.513549487,0.00130936747883
1.0,1.00513505936,0.000440220959717,132.533983599,0.00130997935776
1.0,1.00487363338,0.000439846568042,132.554417911,0.00131059112027
