Q,nflux,nflux_err,time,time_corr
1.0,1.00591421127,0.000425087229814,131.511854784,0.000860963948071
1.0,1.00608885288,0.000425781181548,131.532289321,0.000861801381689
1.0,1.00617694855,0.000425370875746,131.552723759,0.000862638815306
1.0,1.00576388836,0.000425543694291,131.573158096,0.000863476248924
1.0,1.00684499741,0.000425775593612,131.593592534,0.000864313624334
1.0,1.00683128834,0.000425949983764,131.614027071,0.000865151057951
1.0,1.00586438179,0.0004255771928,131.634461408,0.000865988375153
1.0,1.00668597221,0.000425844482379,131.654895846,0.000866825750563
1.0,1.00638544559,0.000425567064667,131.675330383,0.000867663125973
1.0,1.00587069988,0.000425737904152,131.69576482,0.000868500443175
1.0,1.00625455379,0.000425544712925,131.716199158,0.000869337760378
1.0,1.00580251217,0.000426053215051,131.736633595,0.00087017507758
1.0,1.00634157658,0.000425449514296,131.757068132,0.000871012394782
1.0,1.00584793091,0.000425578880822,131.77750247,0.000871849653777
1.0,1.00598561764,0.000425581005402,131.797936907,0.000872686970979
1.0,1.00574171543,0.000425723847002,131.818371444,0.000873524229974
1.0,1.00566458702,0.000425658712629,131.838805781,0.00087436143076
1.0,1.0056643486,0.000425613485277,131.859240219,0.000875198689755
1.0,1.0059787035,0.00042580216541,131.879674656,0.000876035890542
1.0,1.00515687466,0.000425455946242,131.900109093,0.000876873091329
1.0,1.00528073311,0.000425922567956,131.92054353,0.000877710292116
1.0,1.00552165508,0.000425796053605,131.940977967,0.000878547434695
1.0,1.00535345078,0.000425517617259,131.961412405,0.000879384635482
1.0,1.00521016121,0.00042578362627,131.981846842,0.000880221778061
1.0,1.00669920444,0.000425770209404,132.002281279,0.00088105892064
1.0,1.00451743603,0.000425704318332,132.022715616,0.000881896005012
1.0,1.00532376766,0.000425839738455,132.043150153,0.000882733147591
1.0,1.00584316254,0.000426165526733,132.06358459,0.000883570231963
1.0,1.00479710102,0.00042596727144,132.084018927,0.000884407316335
1.0,1.0046261549,0.000425620615715,132.104453364,0.000885244342498
1.0,1.00406658649,0.000425924547017,132.124887901,0.00088608142687
1.0,1.00563168526,0.000425976148108,132.145322238,0.000886918453034
1.0,1.00546598434,0.000425729056587,132.165756675,0.00088775542099
1.0,1.00471103191,0.000425473815994,132.186191212,0.000888592447154
1.0,1.00430190563,0.000425538164563,132.206625649,0.000889429473318
1.0,1.0039741993,0.000425217003794,132.227059986,0.000890266441274
1.0,1.00442874432,0.000425553764217,132.247494423,0.000891103351023
1.0,1.00477206707,0.000426012557,132.26792896,0.000891940318979
1.0,1.00438594818,0.000425776088377,132.288363297,0.000892777228728
1.0,1.00460910797,0.000425667647505,132.308797734,0.000893614138477
1.0,1.00393497944,0.00042574093095,132.329232271,0.000894451048225
1.0,1.0038343668,0.000425885722507,132.349666608,0.000895287957974
1.0,1.00425076485,0.000425925303716,132.370101045,0.000896124809515
1.0,1.00400388241,0.000425571604865,132.390535482,0.000896961661056
1.0,1.00405287743,0.000426227459684,132.410969918,0.000897798454389
1.0,1.00350785255,0.000425634381827,132.431404355,0.00089863530593
1.0,1.00399291515,0.000425725767855,132.451838792,0.000899472099263
1.0,1.00405538082,0.000425532169174,132.472273329,0.000900308892597
1.0,1.00479972363,0.000425781559898,132.492707666,0.000901145627722
1.0,1.00372743607,0.000425689242547,132.513142102,0.000901982421055
1.0,1.00321769714,0.000425798149081,132.533576439,0.000902819097973
1.0,1.00258612633,0.000425355683547,132.554010976,0.000903655833099
1.0,1.00333309174,0.000425786158303,132.574445413,0.000904492568225
1.0,1.00443279743,0.000425731908763,132.594879749,0.000905329245143
1.0,1.00341045856,0.000425705773523,132.615314286,0.000906165922061
1.0,1.00341129303,0.000425883801654,132.635748723,0.000907002540771
1.0,1.00466668606,0.00042580004083,132.656183159,0.000907839159481
1.0,1.0031452179,0.00042589471559,132.676617496,0.000908675778192
1.0,1.00458538532,0.000425951991929,132.697052032,0.000909512396902
1.0,1.00387597084,0.00042589820805,132.717486469,0.000910348957404
1.0,1.00277173519,0.000425785925472,132.737920806,0.000911185517907
1.0,1.00347828865,0.000425955164246,132.758355342,0.00091202207841
1.0,1.00271499157,0.000425774836913,132.778789779,0.000912858638912
1.0,1.0028116703,0.000425661884947,132.799224115,0.000913695083
1.0,1.00359618664,0.000425627426011,132.819658552,0.000914531585295
1.0,1.00355660915,0.000425892620115,132.840093088,0.00091536808759
