Q,nflux,nflux_err,time,time_corr
1.0,1.01351678371,0.000586061389185,131.513021865,0.00202804524451
1.0,1.01406919956,0.000586131238379,131.533456395,0.00202887458727
1.0,1.0142582655,0.000586536771152,131.553890823,0.00202970346436
1.0,1.013677001,0.000586240552366,131.574325152,0.00203053234145
1.0,1.01475918293,0.000586644920986,131.594759581,0.00203136121854
1.0,1.01556992531,0.000586752023082,131.61519411,0.0020321898628
1.0,1.0148216486,0.000586571986787,131.635628438,0.00203301827423
1.0,1.01459109783,0.000586357142311,131.656062866,0.00203384645283
1.0,1.01525187492,0.00058664981043,131.676497395,0.00203467463143
1.0,1.01445758343,0.000586676585954,131.696931823,0.00203550281003
1.0,1.01526200771,0.00058678392088,131.717366151,0.00203633052297
1.0,1.01511478424,0.000586780719459,131.737800578,0.00203715846874
1.0,1.01610028744,0.000586969719734,131.758235106,0.00203798594885
1.0,1.01583445072,0.000586707319599,131.778669433,0.00203881342895
1.0,1.01721465588,0.000586991140153,131.799103861,0.00203964067623
1.0,1.01610255241,0.000586665933952,131.819538388,0.00204046792351
1.0,1.01547503471,0.0005868752487,131.839972715,0.00204129470512
1.0,1.01420843601,0.000586571521126,131.860407142,0.00204212171957
1.0,1.01596009731,0.000586937647313,131.880841568,0.00204294826835
1.0,1.01536500454,0.00058682274539,131.901275995,0.00204377481714
1.0,1.01485729218,0.000586753187235,131.921710421,0.00204460136592
1.0,1.01585555077,0.000586959242355,131.942144848,0.00204542768188
1.0,1.01597368717,0.000586912443396,131.962579274,0.002046253765
1.0,1.01538574696,0.000586808950175,131.9830137,0.00204707961529
1.0,1.01604366302,0.00058690860169,132.003448125,0.00204790546559
1.0,1.01657783985,0.000587045622524,132.023882451,0.00204873108305
1.0,1.01621806622,0.000587077112868,132.044316977,0.00204955670051
1.0,1.01636481285,0.000586965994444,132.064751402,0.00205038208514
1.0,1.01571977139,0.000586995622143,132.085185727,0.00205120723695
1.0,1.01621472836,0.000587015179917,132.105620152,0.00205203238875
1.0,1.01698064804,0.00058712909231,132.126054677,0.00205285730772
1.0,1.01677417755,0.000587015412748,132.146489002,0.00205368199386
1.0,1.01604676247,0.000586883688811,132.166923427,0.00205450668
1.0,1.0163872242,0.000586937414482,132.187357951,0.00205533113331
1.0,1.01634907722,0.000587045913562,132.207792376,0.00205615558662
1.0,1.0161857605,0.000586987764109,132.2282267,0.00205697980709
1.0,1.01567721367,0.000586973677855,132.248661124,0.00205780379474
1.0,1.01636064053,0.000586997659411,132.269095648,0.00205862778239
1.0,1.01615858078,0.000586940674111,132.289529972,0.00205945153721
1.0,1.01657032967,0.000587126007304,132.309964395,0.00206027505919
1.0,1.01679587364,0.000587148475461,132.330398919,0.00206109858118
1.0,1.01628136635,0.000587020185776,132.350833242,0.00206192187034
1.0,1.01709532738,0.000587158370763,132.371267665,0.00206274492666
1.0,1.01627230644,0.000587040849496,132.391702088,0.00206356798299
1.0,1.01783108711,0.000587199989241,132.412136511,0.00206439080648
1.0,1.01724946499,0.000587079732213,132.432570934,0.00206521362998
1.0,1.01615333557,0.000586922978982,132.453005356,0.00206603598781
1.0,1.01660692692,0.000587014132179,132.473439879,0.00206685857847
1.0,1.01705205441,0.000587081769481,132.493874201,0.00206768070348
1.0,1.01710736752,0.000587116810493,132.514308623,0.00206850282848
1.0,1.01712882519,0.00058710022131,132.534742945,0.00206932472065
1.0,1.01731848717,0.000587120885029,132.555177467,0.00207014661282
1.0,1.01668667793,0.000587136368267,132.575611888,0.00207096827216
1.0,1.01646125317,0.000586997135542,132.59604621,0.00207178969868
1.0,1.0172842741,0.000587144866586,132.616480731,0.00207261112519
1.0,1.01709282398,0.000587062910199,132.636915152,0.00207343231887
1.0,1.01755964756,0.000587153248489,132.657349574,0.00207425351255
1.0,1.01770401001,0.000587080779951,132.677783894,0.00207507424057
1.0,1.01761865616,0.000587235786952,132.698218415,0.00207589496858
1.0,1.01607239246,0.00058698200155,132.718652836,0.0020767156966
1.0,1.01702404022,0.000587119488046,132.739087156,0.00207753619179
1.0,1.01732206345,0.000587149348576,132.759521676,0.00207835645415
1.0,1.01735436916,0.000587101501878,132.779956097,0.00207917671651
1.0,1.01804554462,0.00058728037402,132.800390417,0.0020799965132
1.0,1.01803684235,0.000587236776482,132.820824837,0.00208081654273
1.0,1.01676154137,0.000587042188272,132.841259356,0.0020816361066
1.0,1.01895546913,0.000587258080486,132.861693676,0.00208245567046
1.0,1.01654469967,0.000587094225921,132.882128095,0.0020832750015
1.0,1.01822578907,0.000587013841141,132.902562614,0.00208409433253
1.0,1.01647114754,0.000586949870922,132.922996933,0.00208491343074
1.0,1.01794791222,0.00058721320238,132.943431352,0.00208573229611
1.0,1.01757764816,0.000587100803386,132.963865771,0.00208655116148
1.0,1.01848769188,0.000587167858612,132.98430029,0.00208736979403
1.0,1.01773297787,0.000587153597735,133.004734608,0.00208818842657
1.0,1.01816380024,0.00058724306291,133.025169027,0.00208900659345
1.0,1.01786744595,0.000587212562095,133.045603445,0.00208982499316
1.0,1.01822006702,0.000587128160987,133.066037863,0.00209064292721
1.0,1.0177898407,0.000587194226682,133.086472281,0.00209146086127
1.0,1.01735591888,0.000587173737586,133.106906699,0.00209227856249
1.0,1.01803445816,0.000587118149269,133.127341116,0.00209309603088
1.0,1.01676332951,0.000587160524447,133.147775533,0.00209391349927
1.0,1.01722311974,0.000587164249737,133.168209951,0.00209473073483
1.0,1.01763653755,0.00058719527442,133.188644368,0.00209554797038
1.0,1.01839864254,0.000587115704548,133.209078885,0.00209636497311
1.0,1.01689219475,0.00058717984939,133.229513202,0.00209718174301
