Q,nflux,nflux_err,time,time_corr
1.0,0.971861720085,0.0003600922646,131.512419337,0.00142551714089
1.0,0.972311019897,0.000360432663001,131.532854049,0.0014265292557
1.0,0.972921490669,0.00036024703877,131.553288661,0.00142754125409
1.0,0.973072826862,0.000359924510121,131.573723173,0.00142855325248
1.0,0.972697019577,0.000360411766451,131.594157785,0.00142956513446
1.0,0.972788155079,0.000360504578566,131.614592497,0.00143057701644
1.0,0.972839295864,0.000360295787686,131.635027009,0.001431588782
1.0,0.973346829414,0.000360114470823,131.65546162,0.00143260043114
1.0,0.97331815958,0.000360051548341,131.675896332,0.00143361196388
1.0,0.972819149494,0.000360263074981,131.696330943,0.00143462349661
1.0,0.972439467907,0.000360286911018,131.716765455,0.00143563491292
1.0,0.974121451378,0.000360523437848,131.737200066,0.00143664632924
1.0,0.973414599895,0.00036024779547,131.757634778,0.00143765751272
1.0,0.973302781582,0.000360186211765,131.778069289,0.00143866869621
1.0,0.975134909153,0.000360500271199,131.7985039,0.0014396798797
1.0,0.974347352982,0.000360171747161,131.818938611,0.00144069083035
1.0,0.973953306675,0.00036025152076,131.839373122,0.001441701781
1.0,0.973901093006,0.000359984551324,131.859807733,0.00144271273166
1.0,0.974025607109,0.000360152684152,131.880242343,0.00144372344948
1.0,0.974213004112,0.000360193022061,131.900676954,0.00144473416731
1.0,0.974975287914,0.000360262638424,131.921111565,0.00144574488513
1.0,0.97508597374,0.000360573496437,131.941546175,0.00144675537013
1.0,0.975914657116,0.000360581005225,131.961980786,0.00144776585512
1.0,0.976142525673,0.00036055748933,131.982415396,0.00144877634011
1.0,0.975460886955,0.000360539299436,132.002850007,0.00144978659227
1.0,0.975516915321,0.000360582344001,132.023284517,0.00145079684444
1.0,0.975773751736,0.000360502512194,132.043719227,0.00145180698019
1.0,0.975255966187,0.000360461039236,132.064153837,0.00145281711593
1.0,0.975321888924,0.000360735488357,132.084588347,0.00145382701885
1.0,0.976674199104,0.000360719132004,132.105022957,0.00145483692177
1.0,0.975469350815,0.000360430130968,132.125457667,0.00145584682468
1.0,0.975980043411,0.000360756908776,132.145892177,0.00145685661118
1.0,0.975599884987,0.000360548263416,132.166326786,0.00145786628127
1.0,0.976681530476,0.000360634468962,132.186761496,0.00145887583494
1.0,0.976035535336,0.000360218051355,132.207196105,0.00145988538861
1.0,0.976504921913,0.000360229925718,132.227630615,0.00146089482587
1.0,0.976969540119,0.000360704550985,132.248065224,0.00146190414671
1.0,0.976403713226,0.000360256788554,132.268499933,0.00146291335113
1.0,0.976929306984,0.000360632519005,132.288934443,0.00146392255556
1.0,0.976336956024,0.000360741745681,132.309369052,0.00146493164357
1.0,0.977149963379,0.000360878155334,132.329803761,0.00146594073158
1.0,0.976724267006,0.000360536418157,132.35023827,0.00146694958676
1.0,0.976636707783,0.000360656791599,132.370672878,0.00146795844194
1.0,0.977181077003,0.000360729929525,132.391107487,0.00146896729711
1.0,0.977735280991,0.000360552920029,132.411542096,0.00146997591946
1.0,0.977933824062,0.000360814126907,132.431976705,0.00147098454181
1.0,0.977853178978,0.000360885402188,132.452411313,0.00147199304774
1.0,0.977754354477,0.000360715115676,132.472846022,0.00147300155368
1.0,0.976996243,0.000360560748959,132.49328053,0.00147400994319
1.0,0.978067278862,0.000360438250937,132.513715138,0.0014750182163
1.0,0.978271663189,0.000360766949598,132.534149646,0.00147602637298
1.0,0.978457450867,0.000360842677765,132.554584355,0.00147703452967
1.0,0.978583753109,0.000360961770639,132.575018963,0.00147804256994
1.0,0.978631913662,0.000360945879947,132.59545347,0.0014790504938
1.0,0.978730618954,0.000360941543477,132.615888178,0.00148005830124
1.0,0.979230880737,0.000361118261935,132.636322786,0.00148106610868
1.0,0.97774374485,0.000360659934813,132.656757394,0.00148207379971
1.0,0.979148864746,0.00036103191087,132.677191901,0.00148308137432
1.0,0.979597330093,0.000361155107385,132.697626609,0.00148408894893
1.0,0.97872120142,0.000360805075616,132.718061216,0.00148509640712
1.0,0.979495286942,0.00036104497849,132.738495724,0.0014861037489
1.0,0.979796111584,0.000360865029506,132.758930431,0.00148711097427
1.0,0.980154812336,0.000361014797818,132.779365038,0.00148811819963
1.0,0.979255378246,0.000360579491826,132.799799545,0.00148912530858
1.0,0.980049490929,0.000360894133337,132.820234152,0.00149013230111
1.0,0.979989886284,0.000360820617061,132.840668859,0.00149113929365
1.0,0.980336725712,0.000360788748367,132.861103366,0.00149214616977
1.0,0.981466472149,0.000360497506335,132.881537973,0.00149315292947
1.0,0.980747759342,0.00036055687815,132.90197268,0.00149415957276
1.0,0.981546938419,0.000361025973689,132.922407186,0.00149516621605
1.0,0.980641424656,0.000360904028639,132.942841793,0.00149617274292
