Q,nflux,nflux_err,time,time_corr
1.0,1.00332212448,0.000528333999682,131.512327297,0.00133347697556
1.0,1.00360274315,0.000528903095983,131.532761997,0.00133447721601
1.0,1.00365757942,0.000528600881808,131.553196597,0.00133547722362
1.0,1.00364613533,0.000528088654391,131.573631097,0.00133647723123
1.0,1.00473093987,0.000528927193955,131.594065697,0.00133747723885
1.0,1.00311279297,0.000528911303263,131.614500397,0.00133847713005
1.0,1.0032132864,0.000528594478965,131.634934897,0.00133947702125
1.0,1.00347936153,0.000528337957803,131.655369497,0.00134047679603
1.0,1.00407969952,0.000528316770215,131.675804196,0.0013414764544
1.0,1.0032595396,0.000528582721017,131.696238796,0.00134247611277
1.0,1.00326490402,0.000528632721398,131.716673296,0.00134347565472
1.0,1.00249385834,0.000528789765667,131.737107895,0.00134447508026
1.0,1.00421965122,0.000528599601239,131.757542595,0.0013454745058
1.0,1.00332701206,0.000528517935891,131.777977094,0.00134647381492
1.0,1.00385808945,0.00052890117513,131.798411693,0.00134747312404
1.0,1.00344216824,0.000528398493771,131.818846392,0.00134847243316
1.0,1.003246665,0.000528513512108,131.839280892,0.00134947150946
1.0,1.00324845314,0.000528135627974,131.859715491,0.00135047058575
1.0,1.00324869156,0.000528397329617,131.88015009,0.00135146954563
1.0,1.00284934044,0.000528490520082,131.900584689,0.0013524685055
1.0,1.00229346752,0.000528273289092,131.921019287,0.00135346734896
1.0,1.00360381603,0.000528950593434,131.941453886,0.00135446619242
1.0,1.00227856636,0.000528632081114,131.961888485,0.00135546491947
1.0,1.00314223766,0.000528716074768,131.982323084,0.00135646364652
1.0,1.00397598743,0.000528869219124,132.002757682,0.00135746214073
1.0,1.00323998928,0.000528857286554,132.023192181,0.00135846063495
1.0,1.00201773643,0.000528559845407,132.043626879,0.00135945912916
1.0,1.00158154964,0.000528468866833,132.064061478,0.00136045750696
1.0,1.00256121159,0.000529019918758,132.084495976,0.00136145588476
1.0,1.00280570984,0.000528882199433,132.104930574,0.00136245402973
1.0,1.00273442268,0.000528524687979,132.125365272,0.00136345229112
1.0,1.00276863575,0.000529014097992,132.14579977,0.00136445031967
1.0,1.00239682198,0.000528678356204,132.166234368,0.00136544834822
1.0,1.00219750404,0.000528754258994,132.186669066,0.00136644637678
1.0,1.00238132477,0.00052816583775,132.207103664,0.0013674441725
1.0,1.00174248219,0.000528150529135,132.227538162,0.00136844208464
1.0,1.00198423862,0.000528852047864,132.24797276,0.00136943976395
1.0,1.00261855125,0.000528144533746,132.268407457,0.00137043744326
1.0,1.00167179108,0.000528644013684,132.288841955,0.00137143500615
1.0,1.00194370747,0.000528796401341,132.309276553,0.00137243256904
1.0,1.002202034,0.000529055425432,132.32971125,0.00137343001552
1.0,1.00201678276,0.000528561649844,132.350145747,0.001374427462
1.0,1.00229382515,0.00052872375818,132.370580345,0.00137542467564
1.0,1.0015900135,0.000528770848177,132.391014942,0.00137642200571
1.0,1.00081324577,0.000528339063749,132.411449539,0.00137741910294
1.0,1.00157892704,0.000528780336026,132.431884136,0.00137841620017
1.0,1.001065135,0.00052882678574,132.452318733,0.0013794132974
1.0,1.00214505196,0.000528755015694,132.47275343,0.00138041027822
1.0,1.00125956535,0.000528503849637,132.493187927,0.00138140714262
1.0,1.00060963631,0.000528097851202,132.513622524,0.0013824038906
1.0,1.00023961067,0.00052864238387,132.534057021,0.00138340063859
1.0,1.00083994865,0.000528700009454,132.554491717,0.00138439727016
1.0,1.00069403648,0.000528874166775,132.574926314,0.00138539390173
1.0,1.00104606152,0.00052893901011,132.59536081,0.00138639041688
1.0,1.00051677227,0.000528763455804,132.615795507,0.00138738681562
1.0,1.00024247169,0.000528991047759,132.636230103,0.00138838321436
1.0,1.00016844273,0.000528436619788,132.656664699,0.00138937949669
1.0,1.00149226189,0.0005290430272,132.677099196,0.00139037577901
1.0,1.00001001358,0.000529027485754,132.697533892,0.00139137194492
