Q,nflux,nflux_err,time,time_corr
1.0,1.00128912926,0.000352556875441,131.512832004,0.00183818349615
1.0,1.00132393837,0.000352666684194,131.533266495,0.00183897500392
1.0,1.00134015083,0.000352644216036,131.553700886,0.00183976639528
1.0,1.00095975399,0.000352595059667,131.574135178,0.00184055767022
1.0,1.00178611279,0.000352748756995,131.594569569,0.00184134882875
1.0,1.00116527081,0.000352556526195,131.61500406,0.00184213975444
1.0,1.00198149681,0.000352804898284,131.635438351,0.00184293068014
1.0,1.00100624561,0.000352450239006,131.655872741,0.00184372148942
1.0,1.00150108337,0.000352708419086,131.676307232,0.00184451206587
1.0,1.00119936466,0.000352734059561,131.696741623,0.00184530264232
1.0,1.00259172916,0.000352748756995,131.717175913,0.00184609298594
1.0,1.00188732147,0.000352807168383,131.737610303,0.00184688332956
1.0,1.00128304958,0.000352826638846,131.758044793,0.00184767344035
1.0,1.00315999985,0.000353037321474,131.778479083,0.00184846343473
1.0,1.00210559368,0.000352720788214,131.798913473,0.0018492534291
1.0,1.00217175484,0.000352855509846,131.819347963,0.00185004319064
1.0,1.0018106699,0.000352883798769,131.839782253,0.00185083283577
1.0,1.00198924541,0.000352871807991,131.860216642,0.00185162236448
1.0,1.00205409527,0.000352817558451,131.880651032,0.00185241166037
1.0,1.00228083134,0.000352933711838,131.901085421,0.00185320095625
1.0,1.00233304501,0.000352902978193,131.92151981,0.00185399013571
1.0,1.00223577023,0.000352831790224,131.941954199,0.00185477919877
1.0,1.00253045559,0.000352965522325,131.962388588,0.00185556802899
1.0,1.00146305561,0.000352853763616,131.982822977,0.00185635685921
1.0,1.00181508064,0.000352851930074,132.003257365,0.0018571454566
1.0,1.00255405903,0.000352946692146,132.023691654,0.00185793393757
1.0,1.0024330616,0.000352929084329,132.044126142,0.00185872230213
1.0,1.00295114517,0.000353020441253,132.064560531,0.00185951055028
1.0,1.00207662582,0.000352953822585,132.084994819,0.00186029879842
1.0,1.00247299671,0.000352916889824,132.105429207,0.00186108669732
1.0,1.00216937065,0.000352957926225,132.125863695,0.00186187459622
1.0,1.00206542015,0.000352875504177,132.146297982,0.0018626623787
1.0,1.00301194191,0.000353001669282,132.16673237,0.00186345004477
1.0,1.00229740143,0.000352933537215,132.187166857,0.001864237478
1.0,1.00256514549,0.000352917908458,132.207601245,0.00186502491124
1.0,1.00247228146,0.000353003648343,132.228035532,0.00186581211165
1.0,1.00271487236,0.000353013165295,132.248469919,0.00186659931205
1.0,1.00281465054,0.000353063631337,132.268904406,0.00186738627963
1.0,1.00280642509,0.000353059876943,132.289338693,0.00186817313079
1.0,1.0028989315,0.000353038340108,132.30977308,0.00186895986553
1.0,1.00241708755,0.000352852744982,132.330207566,0.00186974648386
1.0,1.00247919559,0.000352985662175,132.350641853,0.00187053298578
1.0,1.00328814983,0.000353050098056,132.371076239,0.00187131937128
1.0,1.00240039825,0.000352982839104,132.391510626,0.00187210552394
1.0,1.00268793106,0.000352902541636,132.411945012,0.00187289167661
